,Artist,Birth,Death,Acquisition
52085,Grace Hartigan,1922,2008,1995
52086,Grace Hartigan,1922,2008,1995
52087,Grace Hartigan,1922,2008,1995
52088,Grace Hartigan,1922,2008,1995
52089,Grace Hartigan,1922,2008,1995
52090,Grace Hartigan,1922,2008,1995
52091,Grace Hartigan,1922,2008,1995
52093,Louise Bourgeois,1911,2010,1998
52094,Asger Jorn,1914,1973,1947
52095,Asger Jorn,1914,1973,1947
52096,Asger Jorn,1914,1973,1947
52097,Asger Jorn,1914,1973,1947
52098,Asger Jorn,1914,1973,1947
52099,Asger Jorn,1914,1973,1947
52100,Asger Jorn,1914,1973,1947
52101,Asger Jorn,1914,1973,1947
52102,Asger Jorn,1914,1973,1947
52103,Alton Pickens,1917,1991,1948
52105,Raúl Anguiano,1915,2006,1954
52106,Otto Dix,1891,1969,1957
52108,Gerhard Marcks,1889,1981,1961
52112,Sam Francis,1923,1994,1969
52116,Sol LeWitt,1928,2007,1996
52117,Louise Bourgeois,1911,2010,1998
52118,Asger Jorn,1914,1973,1947
52119,Alton Pickens,1917,1991,1948
52120,Alfred Manessier,1911,1993,1953
52121,Luis Arenal,1909,1985,1954
52122,Irving Amen,1918,2011,1955
52123,Max Ernst,1891,1976,1959
52127,Jules Engel,1909,2003,1967
52131,Sol LeWitt,1928,2007,1996
52132,Louise Bourgeois,1911,2010,1998
52133,Asger Jorn,1914,1973,1947
52134,Bernard Steffen,1907,1980,1948
52135,Henri Matisse,1869,1954,1951
52136,Alfred Manessier,1911,1993,1953
52137,Mario Avati,1921,2009,1955
52146,Sol LeWitt,1928,2007,1996
52147,Louise Bourgeois,1911,2010,1998
52148,Pablo Picasso,1881,1973,1934
52149,Asger Jorn,1914,1973,1947
52150,Julia Thecla,1896,1973,1948
52151,Boris Margo,1902,1995,1953
52152,Jean (Hans) Arp,1886,1966,1954
52153,Mario Avati,1921,2009,1955
52155,James Forsberg,1919,1991,1957
52156,Erich Heckel,1883,1970,1958
52157,Richard A. Florsheim,1916,1979,1959
52158,Reginald Pollack,1924,2001,1961
52166,Sol LeWitt,1928,2007,1996
52167,Louise Bourgeois,1911,2010,1998
52168,Pablo Picasso,1881,1973,1934
52169,Maurice Denis,1870,1943,1934
52170,Asger Jorn,1914,1973,1947
52171,Harold Weston,1894,1972,1948
52172,Henri Matisse,1869,1954,1951
52173,Henri Matisse,1869,1954,1953
52175,Mario Avati,1921,2009,1955
52177,James Forsberg,1919,1991,1957
52178,Erich Heckel,1883,1970,1958
52180,Reginald Pollack,1924,2001,1961
52184,Lucio Fontana,1899,1968,1968
52185,Robert Goodnough,1917,2010,1969
52186,Robert Goodnough,1917,2010,1969
52187,Robert Goodnough,1917,2010,1969
52188,Robert Goodnough,1917,2010,1969
52189,Robert Goodnough,1917,2010,1969
52190,Robert Goodnough,1917,2010,1969
52191,Robert Goodnough,1917,2010,1969
52192,Robert Goodnough,1917,2010,1969
52193,Robert Goodnough,1917,2010,1969
52194,Robert Goodnough,1917,2010,1969
52195,Robert Goodnough,1917,2010,1969
52196,Robert Goodnough,1917,2010,1969
52197,Robert Goodnough,1917,2010,1969
52198,Ellsworth Kelly,1923,2015,1977
52199,Ellsworth Kelly,1923,2015,1977
52200,Ellsworth Kelly,1923,2015,1977
52201,Ellsworth Kelly,1923,2015,1977
52202,Ellsworth Kelly,1923,2015,1977
52203,Ellsworth Kelly,1923,2015,1977
52204,Ellsworth Kelly,1923,2015,1977
52205,Ellsworth Kelly,1923,2015,1977
52206,Ellsworth Kelly,1923,2015,1977
52207,Ellsworth Kelly,1923,2015,1977
52208,Ellsworth Kelly,1923,2015,1977
52209,Ellsworth Kelly,1923,2015,1977
52210,Ellsworth Kelly,1923,2015,1977
52211,Ellsworth Kelly,1923,2015,1977
52212,Ellsworth Kelly,1923,2015,1977
52213,Ellsworth Kelly,1923,2015,1977
52214,Ellsworth Kelly,1923,2015,1977
52215,Ellsworth Kelly,1923,2015,1977
52216,Ellsworth Kelly,1923,2015,1977
52217,Ellsworth Kelly,1923,2015,1977
52221,Louise Bourgeois,1911,2010,1998
52223,Pablo Picasso,1881,1973,1934
52224,Maurice Denis,1870,1943,1934
52225,Asger Jorn,1914,1973,1947
52226,Harold Weston,1894,1972,1948
52227,Henri Matisse,1869,1954,1951
52228,Joan Miró,1893,1983,1953
52229,Mario Avati,1921,2009,1954
52230,Mario Avati,1921,2009,1955
52232,Beatrice Grover,1901,1994,1957
52233,Erich Heckel,1883,1970,1958
52234,Fritz Glarner,1899,1972,1959
52235,André Dunoyer de Segonzac,1884,1974,1961
52239,Sol LeWitt,1928,2007,1977
52243,Louise Bourgeois,1911,2010,1998
52245,Maurice Denis,1870,1943,1934
52246,Asger Jorn,1914,1973,1947
52247,Henri Matisse,1869,1954,1951
52248,R. Maxil Ballinger,1914,1958,1954
52249,Mario Avati,1921,2009,1955
52252,Terry Haass,1923,2016,1959
52253,Kurt Seligmann,1900,1962,1961
52257,Sol LeWitt,1928,2007,1977
52261,Louise Bourgeois,1911,2010,1998
52262,Asger Jorn,1914,1973,1947
52263,Henri Matisse,1869,1954,1951
52265,Mario Avati,1921,2009,1955
52267,Inagaki Tomoo,1902,1980,1957
52269,Terry Haass,1923,2016,1959
52272,Victor Vasarely,1908,1997,1965
52273,Hagiwara Hideo,1913,2007,1967
52275,Hagiwara Hideo,1913,2007,1969
52276,Joan Mitchell,1925,1992,1977
52280,Louise Bourgeois,1911,2010,1998
52281,Richard Hamilton,1922,2011,1999
52282,Vaclav Vytlacil,1892,1984,1933
52283,Asger Jorn,1914,1973,1947
52284,Henri Matisse,1869,1954,1951
52286,Leonard Baskin,1922,2000,1954
52287,Mario Avati,1921,2009,1955
52289,Inagaki Tomoo,1902,1980,1957
52291,Hagiwara Hideo,1913,2007,1959
52298,Louise Bourgeois,1911,2010,1998
52300,Vaclav Vytlacil,1892,1984,1932
52301,Asger Jorn,1914,1973,1947
52302,Henri Matisse,1869,1954,1951
52303,Rolf Nesch,1893,1975,1953
52304,Leonard Baskin,1922,2000,1955
52305,Kawakami Sumio,1895,1972,1957
52307,Hagiwara Hideo,1913,2007,1959
52316,Louise Bourgeois,1911,2010,1998
52317,Ellsworth Kelly,1923,2015,1999
52319,Asger Jorn,1914,1973,1947
52320,Henri Matisse,1869,1954,1951
52327,Hans Hartung,1904,1989,1968
52331,Louise Bourgeois,1911,2010,1998
52332,Ellsworth Kelly,1923,2015,1999
52334,Asger Jorn,1914,1973,1947
52335,Henri Matisse,1869,1954,1951
52336,Wim Beuning,1914,1986,1954
52344,Stanley William Hayter,1901,1988,1968
52345,Shigeru Hatsuyama,1897,1973,1969
52346,John Cage,1912,1992,1984
52348,Louise Bourgeois,1911,2010,1998
52349,Ellsworth Kelly,1923,2015,1999
52350,Asger Jorn,1914,1973,1947
52351,Henri Matisse,1869,1954,1951
52352,Georges Rouault,1871,1958,1953
52353,Bernard Buffet,1928,1999,1954
52355,John Hultberg,1922,2005,1959
52359,Tom Wesselmann,1931,2004,1977
52360,John Cage,1912,1992,1984
52361,Elizabeth Murray,1940,2007,1995
52363,Louise Bourgeois,1911,2010,1998
52364,Ellsworth Kelly,1923,2015,1999
52365,Vincent Canadé,1879,1961,1936
52366,Asger Jorn,1914,1973,1947
52367,Henri Matisse,1869,1954,1951
52368,Georges Rouault,1871,1958,1953
52369,Massimo Campigli,1895,1971,1954
52372,Jovan Kratohvil,1924,1998,1957
52373,Asger Jorn,1914,1973,1959
52382,Vincent Canadé,1879,1961,1936
52383,Asger Jorn,1914,1973,1947
52384,Henri Matisse,1869,1954,1951
52385,Georges Rouault,1871,1958,1953
52386,Massimo Campigli,1895,1971,1954
52389,Rudolf Kügler,1921,2013,1957
52390,Joan Miró,1893,1983,1958
52391,Asger Jorn,1914,1973,1959
52395,Hundertwasser (Friedrich Stowasser),1928,2000,1968
52396,Hundertwasser (Friedrich Stowasser),1928,2000,1969
52403,Marsden Hartley,1877,1943,1936
52404,Asger Jorn,1914,1973,1947
52405,Henri Matisse,1869,1954,1951
52406,Massimo Campigli,1895,1971,1954
52408,Joan Miró,1893,1983,1958
52409,Asger Jorn,1914,1973,1959
52420,Asger Jorn,1914,1973,1947
52421,Henri Matisse,1869,1954,1951
52422,Jason Berger,1924,2010,1955
52423,Ger Lataster,1920,2012,1957
52424,Joan Miró,1893,1983,1958
52436,Asger Jorn,1914,1973,1947
52437,Henri Matisse,1869,1954,1951
52438,Jakob Steinhardt,1887,1968,1953
52439,Marc Chagall,1887,1985,1954
52440,Alexander Calder,1898,1976,1955
52442,Giacomo Manzù,1908,1991,1957
52443,Giorgio Morandi,1890,1964,1958
52446,Horst-Egon Kalinowski,1924,2013,1967
52452,Asger Jorn,1914,1973,1947
52453,Henri Matisse,1869,1954,1951
52454,Jakob Steinhardt,1887,1968,1953
52455,Marc Chagall,1887,1985,1954
52456,Stuart Davis,1892,1964,1955
52458,Giorgio Morandi,1890,1964,1958
52460,Hann Trier,1915,1999,1961
52462,George Lockwood,1929,1969,1968
52465,KP Brehmer,1938,1997,1995
52467,Wolf Vostell,1932,1998,1995
52468,Sigmar Polke,1941,2010,1995
52469,Konrad Lueg,1939,1996,1995
52475,Asger Jorn,1914,1973,1947
52476,Henri Matisse,1869,1954,1951
52477,Jakob Steinhardt,1887,1968,1953
52478,José Chávez Morado,1909,2002,1954
52481,Keiko Minami,1911,2004,1957
52482,Giorgio Morandi,1890,1964,1958
52483,Kawakami Sumio,1895,1972,1959
52484,Hann Trier,1915,1999,1961
52487,George Lockwood,1929,1969,1968
52489,Robert Motherwell,1915,1991,1984
52493,Peter Takal,1905,1995,1953
52494,José Chávez Morado,1909,2002,1954
52497,Joan Miró,1893,1983,1957
52498,Hann Trier,1915,1999,1961
52500,William Majors,1930,1982,1967
52501,George Lockwood,1929,1969,1968
52502,Robert Motherwell,1915,1991,1984
52507,Giorgio de Chirico,1888,1978,1954
52510,Tomio Kinoshita,1923,2014,1959
52513,Haku Maki,1924,2000,1967
52514,Gino Marotta,1935,2012,1968
52518,Joseph Hirsch,1910,1981,1949
52519,Henri Matisse,1869,1954,1951
52520,R. Maxil Ballinger,1914,1958,1952
52523,Pablo Picasso,1881,1973,1958
52526,Roberto Matta,1911,2002,1967
52528,Larry Rivers,1923,2002,1984
52531,Lawrence Kupferman,1909,1982,1949
52532,Henri Matisse,1869,1954,1951
52533,Marc Chagall,1887,1985,1952
52534,Adja Yunkers,1900,1983,1953
52538,Pablo Picasso,1881,1973,1958
52540,Roberto Matta,1911,2002,1967
52541,Henry Moore,1898,1986,1968
52546,Henri Matisse,1869,1954,1951
52547,Minna Citron,1896,1991,1952
52548,Ralston Crawford,1906,1978,1954
52551,Pablo Picasso,1881,1973,1958
52553,Roberto Matta,1911,2002,1967
52554,Rolf Nesch,1893,1975,1968
52556,Günther Förg,1952,2013,1998
52559,Yasuo Kuniyoshi,1889,1953,1949
52560,Henri Matisse,1869,1954,1951
52562,Henri Matisse,1869,1954,1951
52563,R. Maxil Ballinger,1914,1958,1952
52568,Larry Rivers,1923,2002,1967
52569,Luis Seoane,1910,1979,1968
52571,André Thomkins,1930,1985,1984
52575,Henri Matisse,1869,1954,1951
52576,R. Maxil Ballinger,1914,1958,1952
52579,Walasse Ting,1929,2010,1958
52587,Henri Matisse,1869,1954,1951
52588,Kees van Dongen,1877,1968,1954
52589,Nikos HadjiKyriakos-Ghika,1906,1994,1955
52598,Henri Matisse,1869,1954,1951
52599,Jacques Villon,1875,1963,1952
52600,Francisco Dosamantes,1911,1986,1954
52601,Nikos HadjiKyriakos-Ghika,1906,1994,1955
52604,Luigi Veronesi,1908,1998,1958
52605,Luigi Veronesi,1908,1998,1958
52606,Luigi Veronesi,1908,1998,1958
52607,Luigi Veronesi,1908,1998,1958
52608,Luigi Veronesi,1908,1998,1958
52609,Luigi Veronesi,1908,1998,1958
52610,Luigi Veronesi,1908,1998,1958
52611,Luigi Veronesi,1908,1998,1958
52612,Luigi Veronesi,1908,1998,1958
52613,Luigi Veronesi,1908,1998,1958
52614,Luigi Veronesi,1908,1998,1958
52615,Yoshitoshi Mori,1897,1992,1959
52631,Stanley William Hayter,1901,1988,1943
52633,Henri Matisse,1869,1954,1951
52634,Francisco Dosamantes,1911,1986,1954
52635,Helmut A. P. Grieshaber,1909,1981,1955
52637,Abraham Walkowitz,1878,1965,1958
52638,Shiko Munakata,1903,1975,1959
52640,Andy Warhol,1928,1987,1968
52641,Andy Warhol,1928,1987,1968
52642,Andy Warhol,1928,1987,1968
52643,Andy Warhol,1928,1987,1968
52644,Andy Warhol,1928,1987,1968
52645,Andy Warhol,1928,1987,1968
52646,Andy Warhol,1928,1987,1968
52647,Andy Warhol,1928,1987,1968
52648,Andy Warhol,1928,1987,1968
52649,Andy Warhol,1928,1987,1968
52650,Andy Warhol,1928,1987,1968
52657,Henri Matisse,1869,1954,1951
52658,Francisco Dosamantes,1911,1986,1954
52659,Anthony Gross,1905,1984,1955
52669,Henri Matisse,1869,1954,1951
52670,Anthony Gross,1905,1984,1955
52675,Louise Bourgeois,1911,2010,1997
52678,Stanley William Hayter,1901,1988,1944
52680,Henri Matisse,1869,1954,1951
52681,Hasegawa Sabro,1907,1957,1955
52686,Doris Kreindler,1901,1974,1965
52687,Louise Bourgeois,1911,2010,1997
52690,Henry George Keller,1869,1949,1944
52692,Henri Matisse,1869,1954,1951
52693,Otto Dix,1891,1969,1956
52695,Nathan Oliveira,1928,2010,1959
52699,Louise Bourgeois,1911,2010,1997
52700,Louise Bourgeois,1911,2010,1997
52701,Louise Bourgeois,1911,2010,1997
52702,Louise Bourgeois,1911,2010,1997
52703,Louise Bourgeois,1911,2010,1997
52704,Louise Bourgeois,1911,2010,1997
52705,Louise Bourgeois,1911,2010,1997
52706,Louise Bourgeois,1911,2010,1997
52707,Louise Bourgeois,1911,2010,1997
52708,Louise Bourgeois,1911,2010,1997
52709,Louise Bourgeois,1911,2010,1997
52710,Louise Bourgeois,1911,2010,1997
52711,Louise Bourgeois,1911,2010,1997
52712,Louise Bourgeois,1911,2010,1997
52713,Louise Bourgeois,1911,2010,1997
52717,Joan Miró,1893,1983,1949
52718,Henri Matisse,1869,1954,1951
52719,Anne Steele Marsh,1901,1995,1952
52720,Georges Rouault,1871,1958,1957
52722,Marisol (Marisol Escobar),1930,2016,1965
52725,Louise Bourgeois,1911,2010,1997
52731,Joan Miró,1893,1983,1949
52732,Henri Matisse,1869,1954,1951
52733,Paul Peter Piech,1920,1996,1952
52734,Jun'ichiro Sekino,1914,1988,1957
52735,Germaine Richier,1904,1959,1959
52736,Marisol (Marisol Escobar),1930,2016,1965
52738,Richard Merkin,1938,2009,1969
52751,Louise Bourgeois,1911,2010,1999
52756,Dennis Hopper,1936,2010,1999
52758,Ellsworth Kelly,1923,2015,1999
52761,Joan Miró,1893,1983,1957
52762,Pablo Picasso,1881,1973,1958
52763,Haku Maki,1924,2000,1959
52765,Robert Munford,1925,1991,1967
52767,Günther Förg,1952,2013,1998
52770,Henri Matisse,1869,1954,1951
52771,Pablo Picasso,1881,1973,1952
52773,M. C. Escher,1898,1972,1955
52775,Joan Miró,1893,1983,1957
52776,Haku Maki,1924,2000,1959
52778,Josef Albers,1888,1976,1965
52783,Barbara Olmsted,1915,2013,1944
52785,Henri Matisse,1869,1954,1951
52786,Pablo Picasso,1881,1973,1952
52788,Joan Miró,1893,1983,1957
52789,Haku Maki,1924,2000,1959
52799,Henri Matisse,1869,1954,1951
52800,Antonio Frasconi,1919,2013,1955
52803,Luis Mazzey,1895,1983,1959
52806,Pablo Picasso,1881,1973,1967
52808,André Thomkins,1930,1985,1984
52814,Joan Miró,1893,1983,1949
52815,Henri Matisse,1869,1954,1951
52816,Paul Peter Piech,1920,1996,1952
52819,Larry Rivers,1923,2002,1959
52821,Yoshitoshi Mori,1897,1992,1969
52822,Richard Artschwager,1923,2013,1979
52823,Richard Artschwager,1923,2013,1979
52824,Richard Artschwager,1923,2013,1979
52825,Richard Artschwager,1923,2013,1979
52826,Richard Artschwager,1923,2013,1979
52827,Richard Artschwager,1923,2013,1979
52828,Richard Artschwager,1923,2013,1979
52832,David Alfaro Siqueiros,1896,1974,1943
52833,Inagaki Tomoo,1902,1980,1952
52836,Jacques Villon,1875,1963,1957
52841,José Clemente Orozco,1883,1949,1944
